"main_oct1" "main_oct2" "main_oct3" "main_oct4" "main_oct5" "main_oct6" "main_oct7" "novel_oct1" "novel_oct2" "novel_oct3" "novel_oct4" "novel_oct5" "novel_oct6"
"indifferently" 0.0183452577508714 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"inevitable" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0.0508905852417303 0 0
"infinite" 0.0183452577508714 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0
"insane" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"insight" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"insights" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"insofar" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"instantly" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"instead" 0 0.119904076738609 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"interesting" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"invisible" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0.0340831629175187
"iron-toed" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"isnâ" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"italian" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"jackknife" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"jehovah" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"jerk" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"johann" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"joking" 0 0 0 0.0828500414250207 0 0 0 0 0 0.0272628135223555 0 0 0
"judy" 0 0 0 0 0 0 0 0 0 0 0.101781170483461 0 0
"juice" 0 0 0 0 0 0 0.121359223300971 0.0231749710312862 0 0 0 0 0
"juicy" 0 0 0 0 0.0168804861580014 0 0 0 0 0 0.0508905852417303 0 0
"july" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"kerosene" 0 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0 0 0 0 0
"kicked" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"kissinger" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"knife" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"knob" 0 0 0 0.0828500414250207 0.0168804861580014 0 0 0 0 0 0 0 0
"knobs" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"knowledge" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"lace" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"lack" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"ladiesâ" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"languages" 0.0183452577508714 0 0 0.0828500414250207 0 0 0 0 0 0 0 0 0
"latest" 0 0 0 0 0.0168804861580014 0 0 0 0 0 0 0.0211864406779661 0
"laws" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"lean" 0 0 0 0 0 0.0686341798215511 0 0.0231749710312862 0 0 0 0 0
"leered" 0 0 0 0 0 0 0 0 0.035650623885918 0 0.0508905852417303 0 0
"leering" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"lemon" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"length" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0.0508905852417303 0 0
"letter" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"letting" 0 0 0 0 0.0168804861580014 0 0 0 0 0.0272628135223555 0 0 0
"librarian" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"lifestyles" 0 0 0 0.0828500414250207 0 0 0 0 0.035650623885918 0 0 0 0
"lightâ" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"lighted" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"lightly" 0 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0
"lightness" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"limit" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"lip" 0 0.119904076738609 0 0 0 0 0 0 0 0 0.0508905852417303 0 0
"literature" 0 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0 0 0 0 0
"locking" 0 0 0.0440334654337296 0 0 0 0.121359223300971 0 0 0 0 0 0
"lose" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0.0508905852417303 0 0
"lostâ" 0 0 0.0440334654337296 0 0 0 0 0 0 0.0272628135223555 0 0 0
"louis" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"lovely" 0 0 0.0440334654337296 0 0 0 0 0 0 0.0272628135223555 0 0 0
"lovingly" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"lunatic" 0 0 0.0440334654337296 0 0 0 0 0 0.035650623885918 0 0 0 0
"luxury" 0.0183452577508714 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0
"lye" 0 0 0 0 0 0 0 0 0 0 0.101781170483461 0 0
"magic" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"magical" 0 0 0.0880669308674593 0 0 0 0 0 0 0 0 0 0
"magnificent" 0 0 0.0440334654337296 0 0 0 0 0.0231749710312862 0 0 0 0 0
"maiden" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"mail" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"malevolent" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"mantel" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"married" 0 0 0.0440334654337296 0 0 0 0 0.0231749710312862 0 0 0 0 0
"mary" 0 0 0 0 0 0 0 0 0 0 0.0508905852417303 0 0.0340831629175187
"match" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"materialism" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"meanwhile" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"medical" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"medieval" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"meet" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0 0
"menâ" 0 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0.0340831629175187
"mention" 0 0.119904076738609 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"merchant" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"metal" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"mexico" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"middle-aged" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"miles" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0.0340831629175187
"militant" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"milk" 0 0 0 0 0.0168804861580014 0.0686341798215511 0 0 0 0 0 0 0
"mimicking" 0 0 0.0440334654337296 0 0 0.0686341798215511 0 0 0 0 0 0 0
"miss" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"moaned" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"model" 0 0 0 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0 0
"mojave" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"momentâ" 0.0183452577508714 0 0 0 0 0 0.121359223300971 0 0 0 0 0 0
"moments" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0 0.0340831629175187
"months" 0 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0
"moral" 0 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0.0340831629175187
"mountains" 0.0183452577508714 0 0 0 0 0 0.121359223300971 0 0 0 0 0 0
"mouths" 0 0 0 0.0828500414250207 0 0 0 0 0.035650623885918 0 0 0 0
"mule" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"mumbo-jumbo" 0 0 0.0880669308674593 0 0 0 0 0 0 0 0 0 0
"murderer" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"muscle" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"muscles" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"mused" 0 0.119904076738609 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"muzak" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"nails" 0 0 0 0 0.0168804861580014 0 0 0 0 0 0 0.0211864406779661 0
"naked" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0.0340831629175187
"narrowed" 0 0 0 0.165700082850041 0 0 0 0 0 0 0 0 0
"nathaniel" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"neck" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"needed" 0 0 0 0.0828500414250207 0 0 0 0 0.035650623885918 0 0 0 0
"needle" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"neon" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"nevertheless" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"news" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"nightâ" 0 0 0 0.0828500414250207 0 0 0 0 0 0 0.0508905852417303 0 0
"nightmare" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0.0340831629175187
"noises" 0.0183452577508714 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"none" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"nonetheless" 0 0 0.0440334654337296 0 0 0 0 0 0.035650623885918 0 0 0 0
"noticing" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"number" 0 0 0 0 0 0 0 0 0 0 0.0508905852417303 0.0211864406779661 0
"oak" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"objective" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"objects" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"oblivion" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"obscene" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0.0508905852417303 0 0
"occasion" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"occasionally" 0 0.119904076738609 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"occupied" 0 0 0 0 0.0168804861580014 0 0 0 0 0.0272628135223555 0 0 0
"oddities" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"oddly" 0 0 0 0 0 0.0686341798215511 0 0.0231749710312862 0 0 0 0 0
"œalso" 0 0 0 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0 0
"œbe" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"œcan" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"œchrist" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"œfull" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"œginny" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"œgo" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"œgod" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"œgrab" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"œin" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"œinsane" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"œisnâ" 0 0.119904076738609 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"œjust" 0 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0
"œkeep" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"œlike" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"œsally" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"œshe" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"œsit" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0.0340831629175187
"œsuppose" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"œswitch" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"œtalked" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"œtell" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0.0340831629175187
"œterrific" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0
"œthank" 0 0 0 0 0 0 0 0 0 0 0.101781170483461 0 0
"œthen" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"œthere" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"œto" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"ones" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"opening" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"opera" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"order" 0 0 0 0.0828500414250207 0.0168804861580014 0 0 0 0 0 0 0 0
"othersâ" 0 0 0 0 0 0 0 0 0 0 0 0 0.0681663258350375
"otters" 0 0 0 0 0 0 0.242718446601942 0 0 0 0 0 0
"ourselves" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"outâ" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"outer" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"outrageous" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"pacing" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"pageâ" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"pain" 0 0 0 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0 0
"paint" 0 0 0.0440334654337296 0 0 0 0 0.0231749710312862 0 0 0 0 0
"painted" 0 0 0.0440334654337296 0 0 0 0.121359223300971 0 0 0 0 0 0
"painter" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"pair" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"paltry" 0 0 0.0440334654337296 0 0 0 0 0 0.035650623885918 0 0 0 0
"panicky" 0 0 0 0 0 0.0686341798215511 0 0.0231749710312862 0 0 0 0 0
"panting" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0.0508905852417303 0 0
"parade" 0 0 0.0440334654337296 0 0 0.0686341798215511 0 0 0 0 0 0 0
"part" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0.0340831629175187
"parts" 0 0 0 0.0828500414250207 0 0 0 0 0 0 0 0.0211864406779661 0
"patriotic" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"patted" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"peace" 0 0 0 0.165700082850041 0 0 0 0 0 0 0 0 0
"peered" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"pencil" 0.0183452577508714 0 0 0.0828500414250207 0 0 0 0 0 0 0 0 0
"pervert" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"phonograph" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"photograph" 0 0.119904076738609 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"phrase" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0 0.0340831629175187
"physically" 0 0 0 0 0 0 0 0 0 0 0.0508905852417303 0.0211864406779661 0
"piano" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"pick" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"piddling" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"pillow" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"pills" 0 0 0 0 0 0 0 0 0 0 0.101781170483461 0 0
"pink" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"pinkish" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0 0.0340831629175187
"pit" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"pitch" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0 0
"pitch-dark" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0.0340831629175187
"pitiful" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"plain" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"plane" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"planet" 0 0 0 0.0828500414250207 0 0 0 0 0 0.0272628135223555 0 0 0
"planned" 0 0.119904076738609 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"pleasant" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"poem" 0 0 0 0 0 0 0.121359223300971 0 0.035650623885918 0 0 0 0
"pompous" 0 0 0 0 0 0 0.121359223300971 0 0 0 0 0 0.0340831629175187
"pondering" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"ports" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"possibility" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0.0340831629175187
"possibly" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"potato" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"pottery" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"pour" 0 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0.0340831629175187
"powerful" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"prayer" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"preacher" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"precise" 0 0 0 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0 0
"presence" 0.0183452577508714 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0
"prevent" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0
"pride" 0 0.119904076738609 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"printed" 0 0 0 0 0 0 0 0 0 0 0.0508905852417303 0.0211864406779661 0
"prisoner" 0.0183452577508714 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"programs" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"prospect" 0.0183452577508714 0 0 0 0 0 0.121359223300971 0 0 0 0 0 0
"protection" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"psychotic" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"puckered" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"puff" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0 0.0340831629175187
"puffed" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"pumping" 0 0 0 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0 0
"purple" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"pushing" 0.0183452577508714 0.119904076738609 0 0 0 0 0 0 0 0 0 0 0
"pussley" 0.0183452577508714 0.119904076738609 0 0 0 0 0 0 0 0 0 0 0
"questions" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"quietly" 0 0 0 0 0.0168804861580014 0 0 0 0 0.0272628135223555 0 0 0
"quit" 0 0 0 0 0 0 0.121359223300971 0 0 0.0272628135223555 0 0 0
"rabbit" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0 0
"race" 0 0 0 0 0 0 0 0 0 0 0.0508905852417303 0.0211864406779661 0
"racing" 0 0 0 0 0 0 0 0 0.035650623885918 0 0.0508905852417303 0 0
"railing" 0 0 0 0 0 0 0 0 0.035650623885918 0 0.0508905852417303 0 0
"ran" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"raping" 0 0 0 0 0 0 0 0 0 0 0 0 0.0681663258350375
"reachedâ" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"reader" 0 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0 0 0 0 0
"ready" 0 0 0 0 0 0.0686341798215511 0 0 0 0 0 0.0211864406779661 0
"realizing" 0 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0
"reallyâ" 0 0 0.0440334654337296 0 0 0 0 0 0 0.0272628135223555 0 0 0
"receiver" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"recited" 0 0 0 0 0.0168804861580014 0 0.121359223300971 0 0 0 0 0 0
"reconsidered" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0.0340831629175187
"records" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"reds" 0 0 0 0 0.0168804861580014 0 0 0 0 0.0272628135223555 0 0 0
"religion" 0 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0.0340831629175187
"reluctance" 0 0.119904076738609 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"remained" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"remains" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"remarked" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"repeated" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"repeatedly" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0 0
"reputation" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"resist" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0.0340831629175187
"resisted" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"restaurant" 0 0 0 0 0 0 0 0 0 0.054525627044711 0 0 0
"reverie" 0 0 0.0880669308674593 0 0 0 0 0 0 0 0 0 0
"reversed" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0
"revolution" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"richardâ" 0 0 0.0440334654337296 0 0 0.0686341798215511 0 0 0 0 0 0 0
"rid" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"ride" 0 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0
"riding" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0.0340831629175187
"rising" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"risk" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0.0508905852417303 0 0
"river" 0 0 0 0 0 0 0.242718446601942 0 0 0 0 0 0
"roomâ" 0 0 0 0 0 0 0 0 0 0 0 0 0.0681663258350375
"rooms" 0 0 0.0440334654337296 0 0 0 0 0 0.035650623885918 0 0 0 0
"rough" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"round" 0 0 0 0 0 0.137268359643102 0 0 0 0 0 0 0
"rubbed" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"rubbing" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"rug" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"ruined" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0
"rumble" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"rumbling" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
"runs" 0.0183452577508714 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"rush" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"rustle" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"sacrifice" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0
"safe" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"samuel" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"sand" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"sank" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0
"santa" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"satisfaction" 0 0.119904076738609 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"sayâ" 0.0183452577508714 0 0 0 0 0 0.121359223300971 0 0 0 0 0 0
"says" 0 0 0 0 0 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"scarlet" 0 0 0.0440334654337296 0 0 0 0 0 0 0.0272628135223555 0 0 0
"school" 0.0366905155017428 0 0 0 0 0 0 0 0 0 0 0 0
"schools" 0 0 0 0 0 0 0 0 0 0 0 0 0.0681663258350375
"scientist" 0 0 0 0 0 0 0 0 0 0 0 0.0423728813559322 0
"scorn" 0 0.119904076738609 0 0 0 0.0686341798215511 0 0 0 0 0 0 0
"scratched" 0 0 0 0 0.0168804861580014 0 0 0 0 0 0 0.0211864406779661 0
"screaming" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0 0 0 0
"seated" 0 0 0.0440334654337296 0 0 0 0 0 0 0.0272628135223555 0 0 0
"secretly" 0 0 0 0.0828500414250207 0 0 0 0 0 0.0272628135223555 0 0 0
"send" 0.0183452577508714 0 0 0 0 0 0 0 0 0.0272628135223555 0 0 0
"sent" 0 0 0 0 0 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"sentence" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"settler" 0 0 0 0 0 0 0 0 0 0 0 0 0.0681663258350375
"seventy" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0
"seventy-three" 0.0183452577508714 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"shadow" 0 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"shakespeare" 0 0 0.0880669308674593 0 0 0 0 0 0 0 0 0 0
"shall" 0 0 0 0 0 0 0.242718446601942 0 0 0 0 0 0
"shape" 0 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0 0
"ships" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0 0 0
"shoot" 0 0 0 0 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"shorter" 0 0 0.0440334654337296 0 0 0 0 0 0 0 0 0.0211864406779661 0
"shouldâ" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0 0
